employee_id,age,gender,marital_status,city,education_level,years_experience,weekly_hours,department,bonus_percentage,performance_score,overtime_hours,monthly_income,income_class
959,34.0,Female,Married,Jakarta,D3,16.0,45.4,IT,9.0,81.3,9.3,12694,High
960,39.0,Male,Divorced,Bandung,S2,13.0,38.9,Unknown,15.8,70.4,11.6,10782,High
961,40.0,Female,Married,Bandung,SMA,11.0,37.7,Sales,9.9,86.3,16.8,8683,Low
962,46.0,Male,Single,Bandung,SMA,17.0,36.3,Unknown,9.9,56.6,6.9,13371,High
963,37.0,Male,Married,Surabaya,SMA,8.0,39.7,Sales,9.5,99.5,9.9,7627,Low
964,41.0,Female,Single,Surabaya,SMA,15.0,39.6,Marketing,9.9,66.1,16.4,9744,High
965,34.0,Male,Single,Surabaya,D3,9.0,41.0,IT,9.9,89.3,7.2,8409,Low
966,31.0,Female,Married,Bandung,S2,12.0,39.4,HR,9.3,74.3,11.1,11303,High
967,30.0,Male,Married,Surabaya,S1,9.0,39.3,HR,14.0,150.0,7.0,8088,Low
968,49.0,Female,Married,Jakarta,D3,10.0,36.1,Sales,9.5,77.7,1.6,7565,Low
969,35.0,Male,Married,Bandung,S2,8.0,44.7,IT,10.1,85.3,11.0,9099,High
970,24.0,Male,Single,Jakarta,SMA,17.0,40.4,IT,9.9,59.5,15.6,12797,High
971,36.0,Female,Single,Jakarta,SMA,6.0,39.1,Finance,9.2,82.0,9.7,6910,Low
972,30.0,Male,Single,Bandung,S1,6.0,36.3,Finance,11.1,74.9,2.6,7103,Low
973,42.0,Other,Married,Jakarta,S1,21.0,33.3,Unknown,9.9,80.8,10.5,13142,High
974,30.0,Female,Married,Jakarta,SMA,15.0,46.5,Finance,9.8,75.1,6.2,11554,High
975,31.0,Male,Divorced,Surabaya,D3,10.0,42.8,Marketing,9.9,69.3,3.1,6005,Low
976,20.0,Female,Married,Jakarta,S1,7.0,40.7,HR,10.3,63.9,9.6,5722,Low
977,31.0,Male,Married,Surabaya,S1,1.0,43.8,Sales,9.5,81.7,12.6,6496,Low
978,16.0,Male,Single,Jakarta,S1,5.0,44.6,IT,5.2,81.7,15.9,8191,Low
979,22.0,Female,Single,Bandung,D3,6.0,40.6,HR,10.3,81.6,18.8,5918,Low
980,41.0,Female,Married,Bandung,SMA,9.0,48.0,HR,12.8,79.3,13.3,10775,High
981,41.0,Female,Married,Bandung,D3,4.0,41.1,Marketing,12.6,84.4,14.7,6261,Low
982,38.0,Female,Married,Bandung,SMA,10.0,32.9,Sales,9.5,89.1,3.6,9676,High
983,27.0,Female,Married,Surabaya,S2,2.0,41.8,Marketing,9.3,56.2,18.1,5316,Low
984,35.0,Female,Divorced,Jakarta,D3,10.0,41.2,Unknown,6.7,51.6,16.3,8945,Low
985,35.0,Female,Single,Jakarta,D3,8.0,37.0,IT,10.4,92.2,8.2,7417,Low
986,37.5,Male,Single,Bandung,S1,18.0,42.9,Finance,8.7,61.6,13.4,10837,High
987,47.0,Male,Married,Surabaya,D3,17.0,31.7,Marketing,11.8,64.1,12.9,12593,High
988,42.0,Male,Single,Surabaya,D3,14.0,45.0,HR,9.9,72.1,17.4,10788,High
989,33.0,Female,Married,Bandung,S1,8.0,35.6,Finance,4.3,58.5,9.2,8521,Low
990,35.0,Female,Single,Jakarta,S1,20.0,35.1,Finance,7.1,71.2,6.3,15181,High
991,37.0,Female,Married,Bandung,S1,2.0,39.4,HR,10.3,65.5,7.6,4366,Low
992,19.0,Male,Single,Jakarta,SMA,3.0,42.2,Sales,10.3,72.7,14.5,5080,Low
993,33.0,Male,Single,Bandung,S1,10.0,40.8,HR,10.3,77.8,0.4,10090,High
994,30.0,Female,Married,Jakarta,S1,21.0,36.3,IT,5.4,71.6,5.0,13661,High
995,27.0,Male,Single,Surabaya,SMA,9.0,37.5,Unknown,10.2,71.1,14.5,9564,High
996,33.0,Female,Single,Bandung,SMA,9.0,34.3,IT,9.9,77.6,11.4,7242,Low
997,49.0,Male,Married,Jakarta,S1,10.0,38.9,Marketing,9.9,85.4,10.1,6826,Low
998,40.0,Female,Divorced,Jakarta,SMA,15.0,45.4,Finance,8.7,91.0,3.5,11732,High
999,30.0,Female,Single,Jakarta,S1,15.0,40.0,Sales,9.5,72.8,1.5,11828,High
1000,35.0,Female,Single,Jakarta,D3,10.0,44.3,HR,10.3,93.2,6.8,12412,High
1001,2.0,Male,Married,Surabaya,D3,7.0,47.3,Marketing,7.9,83.8,11.8,8739,Low
1002,42.0,Female,Married,Jakarta,SMA,6.0,40.0,Unknown,10.0,62.7,7.1,7777,Low
1003,35.0,Female,Divorced,Surabaya,S1,4.0,39.1,Marketing,7.8,62.4,14.5,4451,Low
1004,30.0,Female,Single,Jakarta,D3,10.0,50.9,Sales,9.5,69.2,5.2,9678,High
1005,41.0,Female,Married,Surabaya,S1,5.0,47.2,HR,8.9,89.4,7.4,7285,Low
1006,38.0,Male,Single,Surabaya,S1,4.0,31.6,Marketing,9.9,70.0,13.5,4398,Low
1007,42.0,Female,Single,Jakarta,S1,8.0,41.9,Unknown,12.6,56.1,8.1,9164,High
1008,40.0,Female,Single,Surabaya,S2,8.0,40.0,Marketing,9.9,72.7,8.4,7488,Low
1009,43.0,Female,Single,Bandung,S1,7.0,44.1,HR,13.9,55.2,6.8,7150,Low
1010,31.0,Male,Married,Jakarta,D3,12.0,39.349999999999994,Marketing,12.5,64.5,5.9,10568,High
1011,46.0,Male,Single,Bandung,S2,10.0,35.8,IT,9.9,69.1,11.8,7535,Low
1012,34.0,Female,Married,Surabaya,S1,9.0,36.6,HR,8.7,76.5,12.4,7165,Low
1013,52.0,Female,Married,Surabaya,SMA,11.0,37.1,Sales,8.8,85.2,11.1,9722,High
1014,29.0,Male,Single,Bandung,SMA,5.0,44.1,Sales,7.4,81.9,6.9,8251,Low
1015,1.0,Male,Married,Jakarta,S1,11.0,34.1,Unknown,10.0,63.2,9.0,9071,Low
1016,37.0,Male,Divorced,Bandung,D3,11.0,36.9,Marketing,9.9,71.3,18.0,7573,Low
1017,30.0,Male,Married,Surabaya,S1,2.0,31.1,IT,9.9,75.8,2.9,4790,Low
1018,31.0,Male,Single,Jakarta,D3,15.0,45.0,Marketing,9.9,72.4,19.4,11411,High
1019,36.5,Male,Single,Bandung,SMA,6.0,46.4,HR,8.0,72.3,9.850000000000001,8756,Low
1020,38.0,Female,Single,Bandung,S1,10.0,38.4,Finance,9.8,57.8,9.1,8457,Low
1021,39.0,Male,Married,Jakarta,SMA,16.0,38.5,Unknown,8.4,63.5,14.8,12995,High
1022,112.0,Female,Single,Bandung,D3,15.0,42.3,Marketing,7.8,71.0,0.3,11309,High
1023,35.0,Female,Married,Jakarta,S1,10.0,47.4,IT,8.0,44.1,16.9,9049,Low
1024,52.0,Female,Single,Jakarta,D3,8.0,42.0,HR,10.3,81.4,19.3,6287,Low
1025,49.0,Female,Married,Bandung,S1,15.0,36.5,Finance,9.8,61.3,15.4,10492,High
1026,38.0,Female,Married,Jakarta,S1,13.0,31.9,IT,8.7,81.9,0.5,9868,High
1027,35.0,Female,Single,Jakarta,S1,7.0,34.4,HR,10.8,81.0,13.8,7043,Low
1028,36.0,Female,Married,Surabaya,SMA,6.0,40.4,Sales,9.5,69.6,9.9,7648,Low
1029,40.0,Male,Married,Surabaya,SMA,0.0,36.7,IT,13.4,85.0,17.7,4916,Low
1030,27.0,Male,Married,Surabaya,S1,11.0,41.0,Finance,7.1,82.4,3.0,9626,High
1031,33.0,Female,Married,Bandung,S2,10.0,37.2,IT,9.4,71.9,15.1,8791,Low
1032,22.0,Female,Married,Bandung,S1,16.0,34.7,IT,5.8,70.8,19.0,12584,High
1033,38.0,Female,Divorced,Bandung,S1,12.0,34.1,HR,10.3,86.0,10.1,9642,High
1034,40.0,Male,Married,Bandung,D3,17.0,47.8,Marketing,9.9,77.3,2.7,12358,High
1035,31.0,Male,Single,Jakarta,D3,7.0,44.4,Marketing,12.2,85.4,14.1,7422,Low
1036,48.0,Male,Single,Jakarta,D3,16.0,48.7,IT,12.3,51.1,15.3,10735,High
1037,25.0,Male,Single,Surabaya,SMA,7.0,42.7,Finance,9.8,76.0,9.3,6833,Low
1038,23.0,Female,Single,Jakarta,SMA,14.0,37.9,Finance,10.1,59.2,4.0,9095,High
1039,37.0,Female,Married,Bandung,S2,3.0,46.6,HR,7.4,74.7,14.9,6513,Low
1040,43.0,Female,Married,Jakarta,SMA,11.0,39.8,IT,7.6,82.1,6.2,10695,High
1041,48.0,Male,Married,Surabaya,SMA,0.0,41.1,IT,14.6,92.4,12.0,3170,Low
1042,31.0,Female,Single,Bandung,SMA,9.0,39.8,Marketing,14.3,65.6,17.8,7575,Low
1043,44.0,Female,Married,Jakarta,S2,12.0,25.3,HR,10.3,69.7,10.2,9470,High
1044,35.0,Female,Married,Surabaya,S1,7.0,48.0,Sales,9.5,74.0,14.5,7851,Low
1045,34.0,Female,Divorced,Jakarta,S1,5.0,42.5,Finance,14.1,65.3,9.0,7002,Low
1046,42.0,Female,Single,Surabaya,S2,14.0,41.6,Finance,7.9,84.8,9.1,11908,High
1047,40.0,Male,Single,Surabaya,D3,9.0,39.7,IT,10.7,74.3,12.6,7761,Low
1048,22.0,Female,Single,Surabaya,S1,8.0,40.8,HR,14.1,76.2,6.1,7393,Low
1049,47.0,Female,Married,Bandung,SMA,10.0,37.0,Sales,7.5,81.2,4.1,8195,Low
1050,46.0,Male,Single,Jakarta,SMA,23.0,43.1,Finance,9.8,74.3,1.1,14255,High
1051,30.0,Female,Married,Jakarta,S1,16.0,39.8,HR,11.6,66.8,16.2,11833,High
1052,38.0,Male,Single,Bandung,S1,16.0,40.9,Sales,9.9,74.4,8.1,12694,High
1053,39.0,Male,Single,Bandung,D3,12.0,42.8,Unknown,7.0,66.4,12.8,10360,High
1054,37.0,Female,Single,Jakarta,D3,11.0,39.0,Marketing,7.8,76.1,7.6,10760,High
1055,31.0,Male,Married,Bandung,S1,2.0,41.9,Finance,10.9,85.0,4.2,4924,Low
1056,30.0,Male,Married,Bandung,SMA,7.0,35.0,Finance,9.8,63.3,13.3,7622,Low
1057,7.0,Male,Married,Jakarta,SMA,8.0,35.2,Sales,10.4,59.7,11.6,8003,Low
1058,44.0,Male,Single,Surabaya,SMA,1.0,41.2,Marketing,11.6,75.5,8.8,3819,Low
1059,39.0,Female,Single,Bandung,SMA,4.0,43.4,HR,13.0,67.3,11.5,7494,Low
1060,32.0,Female,Married,Jakarta,S1,0.0,30.6,IT,5.8,75.3,5.2,3191,Low
1061,41.0,Male,Single,Jakarta,SMA,10.0,40.6,HR,13.9,78.2,15.3,10236,High
1062,12.0,Female,Single,Jakarta,SMA,14.0,37.3,Sales,15.1,53.6,16.5,9427,High
1063,44.0,Male,Single,Bandung,S1,16.0,39.0,Finance,9.8,81.9,13.8,12013,High
1064,21.0,Female,Single,Surabaya,S1,12.0,33.3,Finance,6.9,63.3,8.5,8870,Low
1065,33.0,Female,Single,Surabaya,SMA,5.0,35.7,HR,9.0,74.8,10.3,5223,Low
1066,26.0,Female,Single,Jakarta,SMA,0.0,44.8,IT,9.9,68.4,17.8,5893,Low
1067,25.0,Other,Married,Bandung,D3,1.0,40.2,Sales,9.5,69.5,16.4,4712,Low
1068,44.0,Female,Married,Bandung,S1,4.0,38.1,IT,9.9,91.9,20.0,4332,Low
1069,31.0,Female,Married,Surabaya,S1,6.0,39.4,Sales,10.8,78.2,6.1,6444,Low
1070,38.0,Male,Single,Surabaya,S1,9.0,42.4,IT,9.7,84.0,5.6,9684,High
1071,35.0,Female,Married,Bandung,S2,5.0,42.2,HR,10.8,76.5,10.7,5867,Low
1072,39.0,Female,Single,Surabaya,S1,12.0,39.6,Marketing,9.9,81.2,12.0,9008,Low
1073,36.0,Female,Married,Jakarta,S1,9.0,45.5,Sales,9.5,79.2,9.3,8899,Low
1074,25.0,Female,Married,Surabaya,D3,10.0,44.9,HR,10.3,77.5,8.1,9955,High
1075,43.0,Female,Married,Bandung,SMA,16.0,42.1,Finance,9.8,86.1,16.3,11478,High
1076,31.0,Female,Married,Jakarta,S2,4.0,40.3,Unknown,14.4,76.6,9.5,6418,Low
1077,23.0,Male,Single,Bandung,D3,12.0,43.3,IT,11.7,97.9,3.9,10364,High
1078,32.0,Male,Married,Surabaya,SMA,10.0,41.6,Finance,9.8,84.6,4.5,9314,High
1079,115.0,Male,Married,Surabaya,S1,8.0,45.3,Marketing,9.9,63.6,11.2,6126,Low
1080,42.0,Male,Married,Jakarta,SMA,14.0,44.5,Sales,9.5,73.2,25.0,11466,High
1081,32.0,Male,Married,Jakarta,S1,14.0,34.9,IT,5.5,79.0,5.1,10240,High
1082,32.0,Male,Single,Jakarta,S1,5.0,34.6,Sales,9.5,75.4,8.4,6347,Low
1083,32.0,Male,Single,Jakarta,D3,9.0,36.5,Sales,9.0,81.9,22.0,7496,Low
1084,52.0,Female,Married,Surabaya,S1,11.0,44.9,HR,10.3,83.0,7.6,9617,High
1085,38.0,Male,Single,Bandung,SMA,9.0,32.1,Finance,5.5,61.4,12.3,8245,Low
1086,38.0,Male,Single,Surabaya,D3,13.0,42.0,Sales,11.5,87.8,19.4,12143,High
1087,43.0,Female,Divorced,Surabaya,S1,11.0,41.8,Marketing,9.9,70.0,5.2,8357,Low
1088,37.0,Female,Single,Jakarta,S1,19.0,45.8,Marketing,6.5,69.0,8.5,14594,High
1089,36.0,Male,Married,Jakarta,S1,2.0,40.9,Finance,7.8,69.0,7.6,6310,Low
1090,33.0,Male,Married,Bandung,D3,9.0,33.3,Finance,13.5,83.1,2.4,8523,Low
1091,34.0,Male,Single,Bandung,S1,5.0,35.2,IT,7.4,72.3,17.8,7173,Low
1092,35.0,Male,Divorced,Surabaya,SMA,13.0,34.1,IT,10.5,68.4,7.1,9365,High
1093,41.0,Male,Single,Bandung,S2,2.0,37.3,IT,9.4,70.8,5.6,5968,Low
1094,35.0,Female,Single,Jakarta,D3,12.0,39.1,Finance,11.5,57.1,7.8,9184,High
1095,41.0,Female,Single,Jakarta,S1,7.0,34.2,Sales,7.4,66.6,9.9,6972,Low
1096,34.0,Female,Married,Jakarta,SMA,6.0,47.4,HR,10.3,62.6,10.6,7233,Low
1097,105.0,Male,Divorced,Surabaya,SMA,3.0,33.4,IT,9.9,72.3,6.0,4375,Low
1098,19.0,Male,Married,Bandung,D3,8.0,46.7,HR,10.3,81.6,12.0,6952,Low
1099,42.0,Male,Married,Jakarta,S1,15.0,45.9,Unknown,10.2,80.5,14.1,10121,High
1100,38.0,Male,Single,Surabaya,S1,10.0,44.5,Finance,11.0,87.6,9.9,10626,High
1101,43.0,Female,Married,Surabaya,S2,13.0,36.5,Marketing,9.9,85.3,8.8,8354,Low
1102,12.0,Female,Married,Surabaya,D3,18.0,41.7,IT,9.9,69.7,15.1,13422,High
1103,28.0,Male,Single,Bandung,D3,11.0,33.6,Sales,8.1,75.2,9.1,7562,Low
1104,33.0,Female,Married,Bandung,SMA,7.0,44.6,IT,3.0,74.7,18.0,7107,Low
1105,44.0,Female,Married,Bandung,S1,12.0,40.6,HR,11.8,53.5,6.2,10647,High
1106,27.0,Male,Married,Surabaya,SMA,7.0,38.0,IT,9.9,62.8,6.1,7457,Low
1107,40.0,Male,Single,Surabaya,S1,7.0,33.9,Sales,13.2,73.3,5.5,6761,Low
1108,106.0,Male,Divorced,Bandung,S2,2.0,27.6,Sales,10.9,73.3,8.8,4906,Low
1109,30.0,Female,Single,Jakarta,S2,15.0,34.8,Finance,10.2,80.1,10.0,10691,High
1110,50.0,Male,Married,Bandung,S1,8.0,45.6,Finance,13.4,79.6,3.4,9786,High
1111,33.0,Male,Single,Surabaya,S1,11.0,38.0,Sales,13.8,57.3,9.649999999999999,8229,Low
1112,37.0,Female,Divorced,Surabaya,S1,5.0,39.2,Sales,9.5,80.2,12.8,5226,Low
1113,42.0,Male,Single,Surabaya,SMA,12.0,43.3,HR,7.6,76.8,2.7,10190,High
1114,39.0,Male,Married,Surabaya,S1,6.0,49.0,IT,9.7,150.0,7.4,7906,Low
1115,34.0,Female,Single,Surabaya,SMA,9.0,46.6,Finance,10.3,85.7,12.8,8304,Low
1116,38.0,Female,Married,Surabaya,D3,14.0,35.1,HR,10.3,73.6,4.6,10238,High
1117,54.0,Male,Divorced,Bandung,SMA,14.0,30.3,IT,11.3,87.5,8.4,11393,High
1118,35.0,Male,Divorced,Surabaya,SMA,10.0,51.8,Finance,13.0,66.1,15.4,9785,High
1119,37.0,Female,Single,Surabaya,D3,1.0,51.3,HR,10.3,65.5,19.0,3698,Low
1120,33.0,Female,Single,Surabaya,D3,25.0,40.9,Marketing,9.9,79.3,12.2,14851,High
1121,44.0,Other,Single,Surabaya,S1,19.0,33.6,Marketing,9.9,71.3,9.2,14951,High
1122,44.0,Male,Married,Surabaya,SMA,14.0,44.8,Finance,9.6,77.6,7.5,12932,High
1123,40.0,Female,Married,Jakarta,S1,6.0,39.5,HR,9.8,94.9,14.6,6510,Low
1124,37.0,Male,Married,Bandung,SMA,9.0,39.4,IT,11.5,78.9,15.7,9254,High
1125,48.0,Female,Single,Bandung,S1,7.0,44.5,IT,11.2,77.1,4.2,8208,Low
1126,26.0,Male,Single,Jakarta,S1,16.0,41.7,HR,10.3,66.3,14.6,13438,High
1127,38.5,Male,Married,Jakarta,S1,11.0,34.1,Marketing,8.6,58.0,7.0,7836,Low
1128,29.0,Male,Single,Surabaya,S1,6.0,38.4,HR,10.3,74.3,5.7,5795,Low
1129,34.0,Male,Single,Bandung,D3,8.0,43.3,Marketing,9.9,85.7,9.2,9650,High
1130,38.0,Male,Single,Bandung,S1,16.0,42.6,Marketing,8.2,71.8,15.0,10762,High
1131,38.0,Male,Single,Jakarta,D3,18.0,41.3,IT,9.9,79.0,11.5,13201,High
1132,38.0,Male,Single,Bandung,D3,18.0,44.7,Finance,7.2,89.3,11.4,13422,High
1133,48.0,Male,Divorced,Bandung,S1,14.0,38.2,Sales,9.5,89.0,11.8,11603,High
1134,39.0,Female,Single,Surabaya,SMA,9.0,40.9,HR,7.7,79.3,12.3,8729,Low
1135,33.0,Male,Married,Surabaya,S1,6.0,23.1,Marketing,9.9,76.7,9.850000000000001,5180,Low
1136,43.0,Female,Married,Surabaya,S1,11.0,40.6,HR,10.4,59.8,13.2,8895,Low
1137,45.0,Female,Married,Bandung,D3,10.0,43.8,Finance,9.8,68.7,6.7,8387,Low
1138,25.0,Male,Single,Bandung,SMA,11.0,38.0,Finance,12.5,72.2,13.3,9139,High
1139,40.0,Male,Single,Surabaya,SMA,10.0,37.7,Sales,10.5,66.5,14.3,9932,High
1140,41.0,Female,Single,Surabaya,S2,3.0,34.8,Sales,9.5,77.5,13.5,4693,Low
1141,33.0,Male,Married,Bandung,S1,13.0,39.349999999999994,Marketing,9.9,94.1,13.8,12408,High
1142,46.0,Male,Married,Bandung,SMA,13.0,42.7,Sales,11.1,90.2,12.3,11505,High
1143,34.0,Male,Divorced,Jakarta,D3,13.0,44.1,Unknown,12.3,77.4,15.9,11389,High
1144,36.5,Male,Single,Surabaya,S1,15.0,31.4,IT,8.7,82.8,1.4,10475,High
1145,34.0,Male,Married,Surabaya,S1,13.0,39.2,Unknown,9.9,67.7,14.3,9791,High
1146,35.0,Other,Married,Surabaya,SMA,8.0,38.6,Sales,9.5,89.6,19.9,9542,High
1147,26.0,Female,Single,Bandung,SMA,10.0,38.6,HR,13.7,59.4,6.9,9653,High
1148,23.0,Female,Single,Bandung,S1,10.0,36.9,Sales,9.5,84.1,6.3,8553,Low
1149,48.0,Male,Married,Jakarta,SMA,11.0,38.3,Finance,9.8,80.0,16.4,11026,High
1150,35.0,Other,Single,Jakarta,SMA,10.0,44.2,Sales,6.2,67.4,5.4,12554,High
1151,27.0,Female,Married,Surabaya,S2,13.0,30.4,IT,9.9,72.9,6.7,8123,Low
1152,18.0,Female,Single,Jakarta,S1,20.0,48.9,Marketing,9.9,63.7,10.8,14462,High
1153,30.0,Female,Single,Bandung,SMA,21.0,42.4,Finance,11.3,64.1,6.0,15469,High
1154,24.0,Male,Married,Jakarta,SMA,10.0,39.8,Marketing,9.7,59.1,14.4,10486,High
1155,48.0,Female,Single,Jakarta,SMA,9.0,44.5,Marketing,7.7,82.7,6.0,11315,High
1156,35.0,Female,Divorced,Bandung,SMA,10.0,32.7,Sales,13.3,87.1,11.8,11300,High
1157,29.0,Other,Married,Surabaya,S1,7.0,36.7,HR,10.3,53.4,11.4,7784,Low
1158,53.0,Male,Married,Surabaya,D3,6.0,39.4,Finance,11.3,93.4,18.3,6328,Low
1159,43.0,Other,Divorced,Jakarta,S1,8.0,46.8,IT,4.8,74.9,15.8,7795,Low
1160,32.0,Male,Single,Bandung,S2,8.0,39.8,IT,2.7,77.9,7.4,6291,Low
1161,15.0,Male,Married,Bandung,D3,13.0,42.3,HR,10.3,60.3,3.7,11115,High
1162,53.0,Female,Married,Jakarta,SMA,2.0,37.1,HR,10.3,88.2,14.2,5970,Low
1163,24.0,Female,Married,Surabaya,S1,5.0,39.3,Sales,9.5,77.0,6.7,7519,Low
1164,22.0,Female,Single,Surabaya,S2,12.0,48.4,IT,9.9,86.4,8.3,10926,High
1165,43.0,Male,Single,Surabaya,S1,13.0,45.0,Finance,9.8,87.2,4.7,12221,High
1166,55.0,Male,Married,Bandung,SMA,13.0,39.6,HR,10.5,88.3,13.4,13410,High
1167,46.0,Female,Married,Bandung,S1,6.0,43.4,HR,10.3,68.5,6.8,6506,Low
1168,40.0,Male,Single,Bandung,S1,5.0,42.9,HR,7.3,72.9,9.8,4365,Low
1169,40.0,Female,Married,Surabaya,S2,7.0,42.5,Finance,9.8,68.9,9.9,8096,Low
1170,42.0,Male,Single,Jakarta,SMA,11.0,45.6,IT,10.3,84.0,10.9,11138,High
1171,41.0,Male,Married,Bandung,S1,17.0,45.5,Finance,12.5,78.3,13.3,11505,High
1172,111.0,Other,Married,Bandung,S1,0.0,39.4,Finance,9.3,85.7,8.8,4769,Low
1173,36.0,Male,Married,Jakarta,D3,9.0,43.2,Sales,11.4,86.1,6.3,8484,Low
1174,34.0,Female,Married,Surabaya,D3,3.0,38.1,HR,10.3,57.7,0.7,5645,Low
1175,29.0,Male,Single,Bandung,SMA,2.0,35.4,IT,9.9,88.5,10.5,3619,Low
1176,33.0,Male,Single,Surabaya,SMA,15.0,38.7,Sales,9.5,84.5,9.2,10385,High
1177,21.0,Female,Single,Bandung,D3,10.0,39.6,Sales,9.5,71.3,6.4,9357,High
1178,34.0,Male,Married,Bandung,S2,12.0,31.7,Marketing,12.1,78.5,10.3,9837,High
1179,27.0,Female,Single,Jakarta,SMA,15.0,44.3,HR,15.9,73.8,14.3,113060,High
1180,26.0,Female,Single,Jakarta,D3,8.0,39.8,IT,6.3,81.2,15.6,6886,Low
1181,36.0,Female,Married,Jakarta,S1,8.0,53.6,IT,9.7,71.3,2.3,9387,High
1182,46.0,Female,Married,Jakarta,SMA,21.0,47.5,IT,12.6,79.8,8.2,14071,High
1183,42.0,Female,Married,Surabaya,D3,10.0,38.7,HR,10.1,75.7,14.8,8446,Low
1184,22.0,Female,Married,Surabaya,S1,14.0,40.0,IT,10.5,70.7,18.0,11242,High
1185,27.0,Male,Single,Surabaya,S1,10.0,41.5,Finance,8.8,76.9,5.9,10214,High
1186,43.0,Female,Single,Jakarta,S1,1.0,40.4,Finance,8.7,102.1,16.9,5700,Low
1187,27.0,Female,Married,Bandung,S1,0.0,41.0,HR,10.3,68.1,3.2,3077,Low
1188,33.0,Male,Single,Surabaya,SMA,7.0,39.3,IT,10.1,72.5,15.7,7783,Low
1189,39.0,Male,Single,Jakarta,S2,15.0,39.5,Marketing,6.5,68.3,8.6,9236,High
1190,27.0,Male,Married,Jakarta,SMA,14.0,40.9,Marketing,9.9,69.4,17.8,11942,High
1191,36.0,Male,Married,Jakarta,S1,15.0,33.4,Marketing,14.7,83.2,7.7,11941,High
1192,24.0,Male,Single,Surabaya,SMA,5.0,38.8,Finance,9.8,82.2,8.5,3848,Low
1193,30.0,Female,Single,Bandung,S2,18.0,40.8,Marketing,6.3,74.9,9.3,12743,High
1194,38.0,Male,Married,Surabaya,S1,5.0,40.6,IT,9.5,85.3,2.3,5667,Low
1195,22.0,Female,Single,Jakarta,S1,11.0,38.9,IT,7.9,82.9,1.2,9050,Low
1196,39.0,Female,Single,Jakarta,SMA,10.0,45.7,Marketing,6.0,73.4,9.6,9029,Low
1197,35.0,Male,Married,Jakarta,D3,9.0,38.2,Sales,10.4,59.7,14.9,8280,Low
1198,39.0,Male,Single,Surabaya,S1,17.0,40.4,Marketing,7.9,83.3,13.0,13601,High
1199,37.0,Male,Single,Bandung,S1,6.0,46.5,Sales,9.5,76.7,3.7,7335,Low
1200,46.0,Female,Married,Surabaya,SMA,3.0,39.6,HR,10.5,75.2,12.4,4473,Low
1201,36.0,Female,Married,Jakarta,S2,10.0,41.1,HR,10.3,70.3,5.0,8910,Low
1202,32.0,Male,Married,Jakarta,S1,8.0,39.5,IT,4.8,82.4,12.0,7699,Low
1203,36.0,Male,Married,Jakarta,SMA,27.0,46.2,Finance,12.0,78.5,15.7,18032,High
1204,39.0,Male,Married,Surabaya,S1,10.0,38.7,IT,4.2,72.6,11.8,9743,High
1205,35.0,Female,Married,Surabaya,S1,8.0,46.4,IT,9.9,62.7,17.3,9004,Low
1206,35.0,Male,Married,Surabaya,D3,5.0,39.5,Finance,4.6,85.7,9.3,7742,Low
1207,29.0,Female,Married,Jakarta,D3,1.0,39.8,IT,8.5,81.0,8.9,2801,Low
1208,30.0,Female,Single,Surabaya,S1,5.0,43.4,Finance,11.3,77.6,10.3,7290,Low
1209,24.0,Male,Married,Bandung,S1,11.0,38.5,IT,10.3,48.4,3.3,10307,High
1210,49.0,Female,Divorced,Bandung,D3,17.0,43.1,HR,10.3,74.6,8.0,12376,High
1211,25.0,Male,Divorced,Bandung,S1,16.0,26.4,Sales,13.3,72.6,8.4,11887,High
1212,29.0,Male,Single,Surabaya,S1,11.0,40.0,IT,7.2,68.8,8.6,9442,High
1213,29.0,Male,Divorced,Jakarta,S1,8.0,37.7,Sales,6.4,82.5,11.3,6644,Low
1214,42.0,Male,Married,Jakarta,SMA,11.0,34.7,Unknown,9.9,82.1,2.6,7697,Low
1215,33.0,Male,Single,Jakarta,S1,7.0,37.2,IT,13.2,79.4,4.3,8008,Low
1216,45.0,Female,Divorced,Jakarta,D3,19.0,37.1,HR,10.3,85.4,9.6,13906,High
1217,30.0,Female,Married,Jakarta,SMA,9.0,39.8,Finance,9.8,64.8,0.0,10040,High
1218,34.0,Female,Married,Surabaya,SMA,10.0,33.2,HR,10.8,70.5,13.1,8987,Low
1219,28.0,Male,Married,Bandung,D3,1.0,41.6,Sales,9.5,75.7,8.1,4559,Low
1220,52.0,Other,Married,Surabaya,S1,9.0,46.8,Finance,10.5,68.8,10.8,9665,High
1221,25.0,Male,Married,Jakarta,D3,14.0,41.4,HR,10.2,82.3,9.1,11213,High
1222,37.0,Male,Divorced,Surabaya,S1,5.0,44.0,HR,7.3,69.8,9.3,6572,Low
1223,40.0,Male,Divorced,Surabaya,SMA,6.0,45.5,HR,10.3,88.0,13.1,6998,Low
1224,38.0,Female,Single,Surabaya,D3,14.0,46.2,Finance,9.8,65.7,10.3,9895,High
1225,37.0,Male,Single,Jakarta,S2,3.0,49.4,HR,9.6,96.3,9.5,5693,Low
1226,34.0,Female,Single,Jakarta,S1,15.0,37.5,HR,16.2,95.3,8.8,11231,High
1227,35.0,Male,Married,Jakarta,SMA,7.0,36.4,Unknown,4.8,74.1,13.5,4435,Low
1228,34.0,Female,Married,Surabaya,S1,8.0,43.9,HR,10.3,86.5,6.3,7877,Low
1229,43.0,Female,Divorced,Surabaya,SMA,4.0,43.5,HR,10.3,71.0,4.3,7275,Low
